LOG_ID,STR_NBR,STR_FRAC,STR_DIR,STR_NAME,STR_SUFF,STR_SUFF_DIR,STR_UNIT,ZIP_CODE,TYPE
34619,7137,,N,SHOUP,AVE,,13,91307,Condo
34620,7137,,N,SHOUP,AVE,,14,91307,Condo
34621,7137,,N,SHOUP,AVE,,15,91307,Condo
34627,7137,,N,SHOUP,AVE,,16,91307,Condo
34623,7137,,N,SHOUP,AVE,,17,91307,Condo
34624,7137,,N,SHOUP,AVE,,18,91307,Condo
34625,7137,,N,SHOUP,AVE,,19,91307,Condo
34672,7137,,N,SHOUP,AVE,,2,91307,Condo
34626,7137,,N,SHOUP,AVE,,20,91307,Condo
34622,7137,,N,SHOUP,AVE,,21,91307,Condo
26510,7137,,N,SHOUP,AVE,,22,91307,Condo
34630,7137,,N,SHOUP,AVE,,23,91307,Condo
34629,7137,,N,SHOUP,AVE,,24,91307,Condo
34628,7137,,N,SHOUP,AVE,,25,91307,Condo
34631,7137,,N,SHOUP,AVE,,26,91307,Condo
26520,7137,,N,SHOUP,AVE,,27,91307,Condo
26513,7137,,N,SHOUP,AVE,,28,91307,Condo
34667,7137,,N,SHOUP,AVE,,28,91307,Condo
34647,7137,,N,SHOUP,AVE,,29,91307,Condo
34671,7137,,N,SHOUP,AVE,,29,91307,Condo
34673,7137,,N,SHOUP,AVE,,3,91307,Condo
34646,7137,,N,SHOUP,AVE,,30,91307,Condo
34669,7137,,N,SHOUP,AVE,,30,91307,Condo
34670,7137,,N,SHOUP,AVE,,31,91307,Condo
34632,7137,,N,SHOUP,AVE,,31,91307,Condo
34668,7137,,N,SHOUP,AVE,,32,91307,Condo
34645,7137,,N,SHOUP,AVE,,32,91307,Condo
26517,7137,,N,SHOUP,AVE,,33,91307,Condo
34644,7137,,N,SHOUP,AVE,,33,91307,Condo
34659,7137,,N,SHOUP,AVE,,34,91307,Condo
34643,7137,,N,SHOUP,AVE,,34,91307,Condo
34642,7137,,N,SHOUP,AVE,,35,91307,Condo
34662,7137,,N,SHOUP,AVE,,35,91307,Condo
34641,7137,,N,SHOUP,AVE,,36,91307,Condo
34660,7137,,N,SHOUP,AVE,,36,91307,Condo
34640,7137,,N,SHOUP,AVE,,37,91307,Condo
34661,7137,,N,SHOUP,AVE,,37,91307,Condo
34639,7137,,N,SHOUP,AVE,,38,91307,Condo
34638,7137,,N,SHOUP,AVE,,39,91307,Condo
34674,7137,,N,SHOUP,AVE,,4,91307,Condo
34637,7137,,N,SHOUP,AVE,,40,91307,Condo
34636,7137,,N,SHOUP,AVE,,41,91307,Condo
34635,7137,,N,SHOUP,AVE,,42,91307,Condo
34634,7137,,N,SHOUP,AVE,,43,91307,Condo
34633,7137,,N,SHOUP,AVE,,44,91307,Condo
34680,7137,,N,SHOUP,AVE,,5,91307,Condo
34676,7137,,N,SHOUP,AVE,,6,91307,Condo
34677,7137,,N,SHOUP,AVE,,7,91307,Condo
34678,7137,,N,SHOUP,AVE,,8,91307,Condo
34679,7137,,N,SHOUP,AVE,,9,91307,Condo
26411,31,,E,SPINNAKER,ST,,15-101,90292,Condo
33982,31,,E,SPINNAKER,ST,,15-102,90292,Condo
33980,31,,E,SPINNAKER,ST,,15-201,90292,Condo
33981,31,,E,SPINNAKER,ST,,15-202,90292,Condo
26412,31,,E,SPINNAKER,ST,,21-101,90292,Condo
33984,31,,E,SPINNAKER,ST,,21-102,90292,Condo
33985,31,,E,SPINNAKER,ST,,21-201,90292,Condo
33983,31,,E,SPINNAKER,ST,,21-202,90292,Condo
33987,31,,E,SPINNAKER,ST,,25-101,90292,Condo
33986,31,,E,SPINNAKER,ST,,25-102,90292,Condo
26413,31,,E,SPINNAKER,ST,,25-11,90292,Condo
33988,31,,E,SPINNAKER,ST,,25-202,90292,Condo
26414,31,,E,SPINNAKER,ST,,31-101,90292,Condo
33990,31,,E,SPINNAKER,ST,,31-102,90292,Condo
33991,31,,E,SPINNAKER,ST,,31-201,90292,Condo
33989,31,,E,SPINNAKER,ST,,31-202,90292,Condo
25469,446,,S,ST ANDREWS,PL,,1,90020,Condo
28171,446,,S,ST ANDREWS,PL,,2,90020,Condo
28175,446,,S,ST ANDREWS,PL,,3,90020,Condo
28176,446,,S,ST ANDREWS,PL,,4,90020,Condo
28177,446,,S,ST ANDREWS,PL,,5,90020,Condo
28174,446,,S,ST ANDREWS,PL,,6,90020,Condo
28173,446,,S,ST ANDREWS,PL,,7,90020,Condo
28172,446,,S,ST ANDREWS,PL,,8,90020,Condo
25493,2915,,N,ST GEORGE,ST,,1,90027,Condo
28466,2915,,N,ST GEORGE,ST,,2,90027,Condo
28467,2915,,N,ST GEORGE,ST,,3,90027,Condo
28472,2915,,N,ST GEORGE,ST,,4,90027,Condo
28469,2915,,N,ST GEORGE,ST,,5,90027,Condo
28470,2915,,N,ST GEORGE,ST,,6,90027,Condo
28471,2915,,N,ST GEORGE,ST,,7,90027,Condo
28468,2915,,N,ST GEORGE,ST,,8,90027,Condo
25658,1550,,S,STADIUM,WAY,,NO 1,90012,Condo
29572,1550,,S,STADIUM,WAY,,NO 10,90012,Condo
29577,1550,,S,STADIUM,WAY,,NO 2,90012,Condo
29576,1550,,S,STADIUM,WAY,,NO 3,90012,Condo
29575,1550,,S,STADIUM,WAY,,NO 4,90012,Condo
29574,1550,,S,STADIUM,WAY,,NO 5,90012,Condo
29573,1550,,S,STADIUM,WAY,,NO 6,90012,Condo
29569,1550,,S,STADIUM,WAY,,NO 7,90012,Condo
29570,1550,,S,STADIUM,WAY,,NO 8,90012,Condo
29571,1550,,S,STADIUM,WAY,,NO 9,90012,Condo
25795,18361,,W,STRATHERN,ST,,1,91326,Condo
30556,18361,,W,STRATHERN,ST,,2,91326,Condo
30560,18361,,W,STRATHERN,ST,,3,91326,Condo
30558,18361,,W,STRATHERN,ST,,4,91326,Condo
30559,18361,,W,STRATHERN,ST,,5,91326,Condo
30557,18361,,W,STRATHERN,ST,,6,91326,Condo
25771,18411,,W,STRATHERN,ST,,1,91326,Condo
30361,18411,,W,STRATHERN,ST,,2,91326,Condo
30362,18411,,W,STRATHERN,ST,,3,91326,Condo
30363,18411,,W,STRATHERN,ST,,4,91326,Condo
25477,11005,,W,STRATHMORE,DR,,,90024,Condo
28266,11007,,W,STRATHMORE,DR,,,90024,Condo
28268,11009,,W,STRATHMORE,DR,,1/2,90024,Condo
28267,11009,,W,STRATHMORE,DR,,,90024,Condo
25744,8500,,N,SUNLAND,BLVD,,1,91352,Condo
30069,8500,,N,SUNLAND,BLVD,,10,91352,Condo
30070,8500,,N,SUNLAND,BLVD,,11,91352,Condo
30071,8500,,N,SUNLAND,BLVD,,12,91352,Condo
30072,8500,,N,SUNLAND,BLVD,,13,91352,Condo
30073,8500,,N,SUNLAND,BLVD,,14,91352,Condo
30074,8500,,N,SUNLAND,BLVD,,15,91352,Condo
30075,8500,,N,SUNLAND,BLVD,,16,91352,Condo
30076,8500,,N,SUNLAND,BLVD,,17,91352,Condo
30077,8500,,N,SUNLAND,BLVD,,18,91352,Condo
30078,8500,,N,SUNLAND,BLVD,,19,91352,Condo
30087,8500,,N,SUNLAND,BLVD,,2,91352,Condo
30079,8500,,N,SUNLAND,BLVD,,20,91352,Condo
30080,8500,,N,SUNLAND,BLVD,,21,91352,Condo
30081,8500,,N,SUNLAND,BLVD,,22,91352,Condo
30093,8500,,N,SUNLAND,BLVD,,23,91352,Condo
30094,8500,,N,SUNLAND,BLVD,,24,91352,Condo
30095,8500,,N,SUNLAND,BLVD,,25,91352,Condo
30096,8500,,N,SUNLAND,BLVD,,26,91352,Condo
30097,8500,,N,SUNLAND,BLVD,,27,91352,Condo
30098,8500,,N,SUNLAND,BLVD,,28,91352,Condo
30066,8500,,N,SUNLAND,BLVD,,29,91352,Condo
30088,8500,,N,SUNLAND,BLVD,,3,91352,Condo
30082,8500,,N,SUNLAND,BLVD,,30,91352,Condo
30083,8500,,N,SUNLAND,BLVD,,31,91352,Condo
30084,8500,,N,SUNLAND,BLVD,,32,91352,Condo
30085,8500,,N,SUNLAND,BLVD,,33,91352,Condo
30086,8500,,N,SUNLAND,BLVD,,34,91352,Condo
30089,8500,,N,SUNLAND,BLVD,,4,91352,Condo
30090,8500,,N,SUNLAND,BLVD,,5,91352,Condo
30091,8500,,N,SUNLAND,BLVD,,6,91352,Condo
30092,8500,,N,SUNLAND,BLVD,,7,91352,Condo
30067,8500,,N,SUNLAND,BLVD,,8,91352,Condo
30068,8500,,N,SUNLAND,BLVD,,9,91352,Condo
25669,10500,,N,SUNLAND,BLVD,,1,91040,Condo
36223,10500,,N,SUNLAND,BLVD,,1,91040,Condo
36224,10500,,N,SUNLAND,BLVD,,2,91040,Condo
29674,10500,,N,SUNLAND,BLVD,,2,91040,Condo
29673,10500,,N,SUNLAND,BLVD,,3,91040,Condo
36225,10500,,N,SUNLAND,BLVD,,3,91040,Condo
29672,10500,,N,SUNLAND,BLVD,,4,91040,Condo
36226,10500,,N,SUNLAND,BLVD,,4,91040,Condo
29671,10500,,N,SUNLAND,BLVD,,5,91040,Condo
36227,10500,,N,SUNLAND,BLVD,,5,91040,Condo
29670,10500,,N,SUNLAND,BLVD,,6,91040,Condo
36228,10500,,N,SUNLAND,BLVD,,6,91040,Condo
29675,10500,,N,SUNLAND,BLVD,,7,91040,Condo
36229,10500,,N,SUNLAND,BLVD,,7,91040,Condo
25671,10502,,N,SUNLAND,BLVD,,1,91040,Condo
29685,10502,,N,SUNLAND,BLVD,,2,91040,Condo
29686,10502,,N,SUNLAND,BLVD,,3,91040,Condo
29681,10502,,N,SUNLAND,BLVD,,4,91040,Condo
29682,10502,,N,SUNLAND,BLVD,,5,91040,Condo
29683,10502,,N,SUNLAND,BLVD,,6,91040,Condo
29684,10502,,N,SUNLAND,BLVD,,7,91040,Condo
25673,10504,,N,SUNLAND,BLVD,,1,91040,Condo
29697,10504,,N,SUNLAND,BLVD,,2,91040,Condo
29700,10504,,N,SUNLAND,BLVD,,3,91040,Condo
29696,10504,,N,SUNLAND,BLVD,,4,91040,Condo
29695,10504,,N,SUNLAND,BLVD,,5,91040,Condo
29699,10504,,N,SUNLAND,BLVD,,6,91040,Condo
29698,10504,,N,SUNLAND,BLVD,,7,91040,Condo
25674,10506,,N,SUNLAND,BLVD,,1,91040,Condo
29705,10506,,N,SUNLAND,BLVD,,2,91040,Condo
29706,10506,,N,SUNLAND,BLVD,,3,91040,Condo
29704,10506,,N,SUNLAND,BLVD,,4,91040,Condo
29703,10506,,N,SUNLAND,BLVD,,5,91040,Condo
29702,10506,,N,SUNLAND,BLVD,,6,91040,Condo
29701,10506,,N,SUNLAND,BLVD,,7,91040,Condo
25679,10508,,N,SUNLAND,BLVD,,1,91040,Condo
29724,10508,,N,SUNLAND,BLVD,,2,91040,Condo
29725,10508,,N,SUNLAND,BLVD,,3,91040,Condo
29726,10508,,N,SUNLAND,BLVD,,4,91040,Condo
29727,10508,,N,SUNLAND,BLVD,,5,91040,Condo
29728,10508,,N,SUNLAND,BLVD,,6,91040,Condo
29729,10508,,N,SUNLAND,BLVD,,7,91040,Condo
25680,10510,,N,SUNLAND,BLVD,,1,91040,Condo
29733,10510,,N,SUNLAND,BLVD,,2,91040,Condo
29734,10510,,N,SUNLAND,BLVD,,3,91040,Condo
29732,10510,,N,SUNLAND,BLVD,,4,91040,Condo
29731,10510,,N,SUNLAND,BLVD,,5,91040,Condo
29730,10510,,N,SUNLAND,BLVD,,6,91040,Condo
29735,10510,,N,SUNLAND,BLVD,,7,91040,Condo
25681,10512,,N,SUNLAND,BLVD,,1,91040,Condo
29740,10512,,N,SUNLAND,BLVD,,2,91040,Condo
29739,10512,,N,SUNLAND,BLVD,,3,91040,Condo
29738,10512,,N,SUNLAND,BLVD,,4,91040,Condo
29737,10512,,N,SUNLAND,BLVD,,5,91040,Condo
29736,10512,,N,SUNLAND,BLVD,,6,91040,Condo
29741,10512,,N,SUNLAND,BLVD,,7,91040,Condo
25682,10514,,N,SUNLAND,BLVD,,1,91040,Condo
29742,10514,,N,SUNLAND,BLVD,,2,91040,Condo
29743,10514,,N,SUNLAND,BLVD,,3,91040,Condo
29744,10514,,N,SUNLAND,BLVD,,4,91040,Condo
29745,10514,,N,SUNLAND,BLVD,,5,91040,Condo
29746,10514,,N,SUNLAND,BLVD,,6,91040,Condo
29747,10514,,N,SUNLAND,BLVD,,7,91040,Condo
25683,10516,,N,SUNLAND,BLVD,,1,91040,Condo
29748,10516,,N,SUNLAND,BLVD,,2,91040,Condo
29749,10516,,N,SUNLAND,BLVD,,3,91040,Condo
29750,10516,,N,SUNLAND,BLVD,,4,91040,Condo
29751,10516,,N,SUNLAND,BLVD,,5,91040,Condo
29752,10516,,N,SUNLAND,BLVD,,6,91040,Condo
29753,10516,,N,SUNLAND,BLVD,,7,91040,Condo
25684,10518,,N,SUNLAND,BLVD,,1,91040,Condo
29755,10518,,N,SUNLAND,BLVD,,2,91040,Condo
29754,10518,,N,SUNLAND,BLVD,,3,91040,Condo
29756,10518,,N,SUNLAND,BLVD,,4,91040,Condo
29759,10518,,N,SUNLAND,BLVD,,5,91040,Condo
29758,10518,,N,SUNLAND,BLVD,,6,91040,Condo
29757,10518,,N,SUNLAND,BLVD,,7,91040,Condo
25685,10520,,N,SUNLAND,BLVD,,1,91040,Condo
29764,10520,,N,SUNLAND,BLVD,,2,91040,Condo
29763,10520,,N,SUNLAND,BLVD,,3,91040,Condo
29762,10520,,N,SUNLAND,BLVD,,4,91040,Condo
29761,10520,,N,SUNLAND,BLVD,,5,91040,Condo
29760,10520,,N,SUNLAND,BLVD,,6,91040,Condo
29765,10520,,N,SUNLAND,BLVD,,7,91040,Condo
25693,10550,,N,SUNLAND,BLVD,,1,91040,Condo
29802,10550,,N,SUNLAND,BLVD,,2,91040,Condo
29803,10550,,N,SUNLAND,BLVD,,3,91040,Condo
29804,10550,,N,SUNLAND,BLVD,,4,91040,Condo
29806,10550,,N,SUNLAND,BLVD,,5,91040,Condo
29805,10550,,N,SUNLAND,BLVD,,6,91040,Condo
29807,10550,,N,SUNLAND,BLVD,,7,91040,Condo
25692,10574,,N,SUNLAND,BLVD,,1,91040,Condo
29796,10574,,N,SUNLAND,BLVD,,2,91040,Condo
29797,10574,,N,SUNLAND,BLVD,,3,91040,Condo
29798,10574,,N,SUNLAND,BLVD,,4,91040,Condo
29799,10574,,N,SUNLAND,BLVD,,5,91040,Condo
29801,10574,,N,SUNLAND,BLVD,,6,91040,Condo
29800,10574,,N,SUNLAND,BLVD,,7,91040,Condo
25567,8341,,W,SUNSET,BLVD,,1,90069,Condo
28981,8341,,W,SUNSET,BLVD,,2,90069,Condo
28980,8341,,W,SUNSET,BLVD,,3,90069,Condo
28977,8341,,W,SUNSET,BLVD,,4,90069,Condo
28978,8341,,W,SUNSET,BLVD,,5,90069,Condo
28979,8341,,W,SUNSET,BLVD,,6,90069,Condo
28982,8341,,W,SUNSET,BLVD,,7,90069,Condo
25473,11670,,W,SUNSET,BLVD,,101,90049,Condo
28250,11670,,W,SUNSET,BLVD,,102,90049,Condo
28212,11670,,W,SUNSET,BLVD,,103,90049,Condo
28213,11670,,W,SUNSET,BLVD,,104,90049,Condo
28214,11670,,W,SUNSET,BLVD,,105,90049,Condo
28215,11670,,W,SUNSET,BLVD,,106,90049,Condo
28216,11670,,W,SUNSET,BLVD,,108,90049,Condo
28217,11670,,W,SUNSET,BLVD,,109,90049,Condo
28218,11670,,W,SUNSET,BLVD,,110,90049,Condo
28219,11670,,W,SUNSET,BLVD,,111,90049,Condo
28220,11670,,W,SUNSET,BLVD,,112,90049,Condo
28221,11670,,W,SUNSET,BLVD,,113,90049,Condo
28222,11670,,W,SUNSET,BLVD,,114,90049,Condo
28223,11670,,W,SUNSET,BLVD,,201,90049,Condo
28224,11670,,W,SUNSET,BLVD,,203,90049,Condo
28225,11670,,W,SUNSET,BLVD,,204,90049,Condo
28226,11670,,W,SUNSET,BLVD,,205,90049,Condo
28227,11670,,W,SUNSET,BLVD,,206,90049,Condo
28228,11670,,W,SUNSET,BLVD,,207,90049,Condo
28229,11670,,W,SUNSET,BLVD,,208,90049,Condo
28230,11670,,W,SUNSET,BLVD,,209,90049,Condo
28231,11670,,W,SUNSET,BLVD,,210,90049,Condo
28232,11670,,W,SUNSET,BLVD,,211,90049,Condo
28233,11670,,W,SUNSET,BLVD,,212,90049,Condo
28234,11670,,W,SUNSET,BLVD,,213,90049,Condo
28235,11670,,W,SUNSET,BLVD,,214,90049,Condo
28236,11670,,W,SUNSET,BLVD,,215,90049,Condo
28237,11670,,W,SUNSET,BLVD,,217,90049,Condo
28238,11670,,W,SUNSET,BLVD,,218,90049,Condo
28239,11670,,W,SUNSET,BLVD,,301,90049,Condo
28240,11670,,W,SUNSET,BLVD,,302,90049,Condo
28241,11670,,W,SUNSET,BLVD,,303,90049,Condo
28242,11670,,W,SUNSET,BLVD,,304,90049,Condo
28243,11670,,W,SUNSET,BLVD,,305,90049,Condo
28244,11670,,W,SUNSET,BLVD,,306,90049,Condo
28245,11670,,W,SUNSET,BLVD,,307,90049,Condo
28246,11670,,W,SUNSET,BLVD,,308,90049,Condo
28247,11670,,W,SUNSET,BLVD,,309,90049,Condo
28248,11670,,W,SUNSET,BLVD,,310,90049,Condo
28249,11670,,W,SUNSET,BLVD,,311,90049,Condo
28211,11670,,W,SUNSET,BLVD,,312,90049,Condo
25500,9600,,N,SYLMAR,AVE,,35,91402,Condo
28554,9600,,N,SYLMAR,AVE,,36,91402,Condo
28553,9600,,N,SYLMAR,AVE,,37,91402,Condo
28552,9600,,N,SYLMAR,AVE,,38,91402,Condo
28551,9600,,N,SYLMAR,AVE,,39,91402,Condo
28550,9600,,N,SYLMAR,AVE,,40,91402,Condo
28556,9600,,N,SYLMAR,AVE,,41,91402,Condo
28555,9600,,N,SYLMAR,AVE,,42,91402,Condo
25565,1922,,N,TAMARIND,AVE,,1,90068,Condo
28939,1922,,N,TAMARIND,AVE,,10,90068,Condo
28936,1922,,N,TAMARIND,AVE,,2,90068,Condo
28937,1922,,N,TAMARIND,AVE,,3,90068,Condo
28938,1922,,N,TAMARIND,AVE,,4,90068,Condo
28944,1922,,N,TAMARIND,AVE,,5,90068,Condo
28940,1922,,N,TAMARIND,AVE,,6,90068,Condo
28941,1922,,N,TAMARIND,AVE,,7,90068,Condo
28942,1922,,N,TAMARIND,AVE,,8,90068,Condo
28943,1922,,N,TAMARIND,AVE,,9,90068,Condo
25524,9050,,N,TELFAIR,AVE,,,91352,Condo
28720,9052,,N,TELFAIR,AVE,,,91352,Condo
28721,9054,,N,TELFAIR,AVE,,,91352,Condo
25523,9056,,N,TELFAIR,AVE,,,91352,Condo
28714,9058,,N,TELFAIR,AVE,,,91352,Condo
28715,9060,,N,TELFAIR,AVE,,,91352,Condo
28716,9062,,N,TELFAIR,AVE,,,91352,Condo
28717,9064,,N,TELFAIR,AVE,,,91352,Condo
25522,9066,,N,TELFAIR,AVE,,,91352,Condo
28709,9068,,N,TELFAIR,AVE,,,91352,Condo
28710,9070,,N,TELFAIR,AVE,,,91352,Condo
28711,9072,,N,TELFAIR,AVE,,,91352,Condo
28712,9074,,N,TELFAIR,AVE,,,91352,Condo
28713,9076,,N,TELFAIR,AVE,,,91352,Condo
28898,11045,,W,TENNESSEE,AVE,,,90064,Condo
28899,11047,,W,TENNESSEE,AVE,,,90064,Condo
28900,11053,,W,TENNESSEE,AVE,,,90064,Condo
25558,11055,,W,TENNESSEE,AVE,,,90064,Condo
34515,11625,,W,TEXAS,AVE,,NO 101,90025,Condo
34516,11625,,W,TEXAS,AVE,,NO 201,90025,Condo
34521,11625,,W,TEXAS,AVE,,NO 202,90025,Condo
34518,11625,,W,TEXAS,AVE,,NO 203,90025,Condo
34519,11625,,W,TEXAS,AVE,,NO 204,90025,Condo
34520,11625,,W,TEXAS,AVE,,NO 303,90025,Condo
34517,11625,,W,TEXAS,AVE,,NO 304,90025,Condo
34514,11625,,W,TEXAS,AVE,,UNIT 6,90025,Condo
26489,11625,,W,TEXAS,AVE,,,90025,Condo
26490,5530,,W,THORNBURN,ST,,NO 101,90045,Condo
34522,5530,,W,THORNBURN,ST ,,NO 102,90045,Condo
34523,5530,,W,THORNBURN,ST ,,NO 103,90045,Condo
34524,5530,,W,THORNBURN,ST ,,NO 104,90045,Condo
34525,5530,,W,THORNBURN,ST ,,NO 105,90045,Condo
34532,5530,,W,THORNBURN,ST ,,NO 106,90045,Condo
34527,5530,,W,THORNBURN,ST ,,NO 201,90045,Condo
34528,5530,,W,THORNBURN,ST ,,NO 202,90045,Condo
34529,5530,,W,THORNBURN,ST ,,NO 203,90045,Condo
34530,5530,,W,THORNBURN,ST ,,NO 204,90045,Condo
34531,5530,,W,THORNBURN,ST ,,NO 205,90045,Condo
34526,5530,,W,THORNBURN,ST ,,NO 206,90045,Condo
25457,5838,,N,TOPANGA CANYON,PL,,5838,91367,Condo
27996,5838,,N,TOPANGA CANYON,PL,,5839,91367,Condo
27995,5838,,N,TOPANGA CANYON,PL,,5840,91367,Condo
27994,5838,,N,TOPANGA CANYON,PL,,5841,91367,Condo
27993,5838,,N,TOPANGA CANYON,PL,,5842,91367,Condo
27997,5838,,N,TOPANGA CANYON,PL,,5843,91367,Condo
28002,5838,,N,TOPANGA CANYON,PL,,5844,91367,Condo
28001,5838,,N,TOPANGA CANYON,PL,,5845,91367,Condo
28000,5838,,N,TOPANGA CANYON,PL,,5846,91367,Condo
27999,5838,,N,TOPANGA CANYON,PL,,5847,91367,Condo
27998,5838,,N,TOPANGA CANYON,PL,,5848,91367,Condo
28003,5838,,N,TOPANGA CANYON,PL,,5849,91367,Condo
25598,9950,,N,TOPANGA CANYON,BLVD,,1,91311,Condo
25599,9950,,N,TOPANGA CANYON,BLVD,,10,91311,Condo
29308,9950,,N,TOPANGA CANYON,BLVD,,11,91311,Condo
29309,9950,,N,TOPANGA CANYON,BLVD,,12,91311,Condo
29310,9950,,N,TOPANGA CANYON,BLVD,,13,91311,Condo
29311,9950,,N,TOPANGA CANYON,BLVD,,14,91311,Condo
29317,9950,,N,TOPANGA CANYON,BLVD,,15,91311,Condo
29313,9950,,N,TOPANGA CANYON,BLVD,,16,91311,Condo
29314,9950,,N,TOPANGA CANYON,BLVD,,17,91311,Condo
29315,9950,,N,TOPANGA CANYON,BLVD,,18,91311,Condo
29316,9950,,N,TOPANGA CANYON,BLVD,,19,91311,Condo
29300,9950,,N,TOPANGA CANYON,BLVD,,2,91311,Condo
29312,9950,,N,TOPANGA CANYON,BLVD,,20,91311,Condo
25600,9950,,N,TOPANGA CANYON,BLVD,,21,91311,Condo
29318,9950,,N,TOPANGA CANYON,BLVD,,22,91311,Condo
29319,9950,,N,TOPANGA CANYON,BLVD,,23,91311,Condo
29320,9950,,N,TOPANGA CANYON,BLVD,,24,91311,Condo
29321,9950,,N,TOPANGA CANYON,BLVD,,25,91311,Condo
29322,9950,,N,TOPANGA CANYON,BLVD,,26,91311,Condo
29323,9950,,N,TOPANGA CANYON,BLVD,,27,91311,Condo
29325,9950,,N,TOPANGA CANYON,BLVD,,28,91311,Condo
29324,9950,,N,TOPANGA CANYON,BLVD,,29,91311,Condo
29301,9950,,N,TOPANGA CANYON,BLVD,,3,91311,Condo
25601,9950,,N,TOPANGA CANYON,BLVD,,30,91311,Condo
29326,9950,,N,TOPANGA CANYON,BLVD,,31,91311,Condo
29328,9950,,N,TOPANGA CANYON,BLVD,,32,91311,Condo
29327,9950,,N,TOPANGA CANYON,BLVD,,33,91311,Condo
29329,9950,,N,TOPANGA CANYON,BLVD,,34,91311,Condo
25602,9950,,N,TOPANGA CANYON,BLVD,,35,91311,Condo
29330,9950,,N,TOPANGA CANYON,BLVD,,36,91311,Condo
29331,9950,,N,TOPANGA CANYON,BLVD,,37,91311,Condo
29334,9950,,N,TOPANGA CANYON,BLVD,,38,91311,Condo
29333,9950,,N,TOPANGA CANYON,BLVD,,39,91311,Condo
29302,9950,,N,TOPANGA CANYON,BLVD,,4,91311,Condo
29332,9950,,N,TOPANGA CANYON,BLVD,,40,91311,Condo
25603,9950,,N,TOPANGA CANYON,BLVD,,41,91311,Condo
29335,9950,,N,TOPANGA CANYON,BLVD,,42,91311,Condo
29336,9950,,N,TOPANGA CANYON,BLVD,,43,91311,Condo
29337,9950,,N,TOPANGA CANYON,BLVD,,44,91311,Condo
29338,9950,,N,TOPANGA CANYON,BLVD,,45,91311,Condo
29339,9950,,N,TOPANGA CANYON,BLVD,,46,91311,Condo
29340,9950,,N,TOPANGA CANYON,BLVD,,47,91311,Condo
29341,9950,,N,TOPANGA CANYON,BLVD,,48,91311,Condo
25604,9950,,N,TOPANGA CANYON,BLVD,,49,91311,Condo
29307,9950,,N,TOPANGA CANYON,BLVD,,5,91311,Condo
29344,9950,,N,TOPANGA CANYON,BLVD,,50,91311,Condo
29343,9950,,N,TOPANGA CANYON,BLVD,,51,91311,Condo
29342,9950,,N,TOPANGA CANYON,BLVD,,52,91311,Condo
29345,9950,,N,TOPANGA CANYON,BLVD,,53,91311,Condo
25605,9950,,N,TOPANGA CANYON,BLVD,,54,91311,Condo
29349,9950,,N,TOPANGA CANYON,BLVD,,55,91311,Condo
29346,9950,,N,TOPANGA CANYON,BLVD,,56,91311,Condo
29347,9950,,N,TOPANGA CANYON,BLVD,,57,91311,Condo
29348,9950,,N,TOPANGA CANYON,BLVD,,58,91311,Condo
25606,9950,,N,TOPANGA CANYON,BLVD,,59,91311,Condo
29304,9950,,N,TOPANGA CANYON,BLVD,,6,91311,Condo
29356,9950,,N,TOPANGA CANYON,BLVD,,60,91311,Condo
29351,9950,,N,TOPANGA CANYON,BLVD,,61,91311,Condo
29350,9950,,N,TOPANGA CANYON,BLVD,,62,91311,Condo
29355,9950,,N,TOPANGA CANYON,BLVD,,63,91311,Condo
29354,9950,,N,TOPANGA CANYON,BLVD,,64,91311,Condo
29353,9950,,N,TOPANGA CANYON,BLVD,,65,91311,Condo
29352,9950,,N,TOPANGA CANYON,BLVD,,66,91311,Condo
25607,9950,,N,TOPANGA CANYON,BLVD,,67,91311,Condo
29360,9950,,N,TOPANGA CANYON,BLVD,,68,91311,Condo
29357,9950,,N,TOPANGA CANYON,BLVD,,69,91311,Condo
29305,9950,,N,TOPANGA CANYON,BLVD,,7,91311,Condo
29358,9950,,N,TOPANGA CANYON,BLVD,,70,91311,Condo
29359,9950,,N,TOPANGA CANYON,BLVD,,71,91311,Condo
25608,9950,,N,TOPANGA CANYON,BLVD,,72,91311,Condo
29367,9950,,N,TOPANGA CANYON,BLVD,,73,91311,Condo
29366,9950,,N,TOPANGA CANYON,BLVD,,74,91311,Condo
29365,9950,,N,TOPANGA CANYON,BLVD,,75,91311,Condo
29362,9950,,N,TOPANGA CANYON,BLVD,,76,91311,Condo
29363,9950,,N,TOPANGA CANYON,BLVD,,77,91311,Condo
29364,9950,,N,TOPANGA CANYON,BLVD,,78,91311,Condo
29368,9950,,N,TOPANGA CANYON,BLVD,,79,91311,Condo
29306,9950,,N,TOPANGA CANYON,BLVD,,8,91311,Condo
29361,9950,,N,TOPANGA CANYON,BLVD,,80,91311,Condo
25609,9950,,N,TOPANGA CANYON,BLVD,,81,91311,Condo
29371,9950,,N,TOPANGA CANYON,BLVD,,82,91311,Condo
29370,9950,,N,TOPANGA CANYON,BLVD,,83,91311,Condo
29369,9950,,N,TOPANGA CANYON,BLVD,,84,91311,Condo
29374,9950,,N,TOPANGA CANYON,BLVD,,85,91311,Condo
29375,9950,,N,TOPANGA CANYON,BLVD,,86,91311,Condo
29376,9950,,N,TOPANGA CANYON,BLVD,,87,91311,Condo
29373,9950,,N,TOPANGA CANYON,BLVD,,88,91311,Condo
29372,9950,,N,TOPANGA CANYON,BLVD,,89,91311,Condo
